antecedent,consequent,support,confidence,lift,antecedent_length,class
"('Request_URL=-1', 'URL_Length=0', 'URL_of_Anchor=-1', 'popUpWidnow=-1', 'web_traffic=1')",Result=Legitimate,0.014787430683918669,1.0,2.470319634703196,5,1
"('Request_URL=0', 'SFH=0', 'SSLfinal_State=-1', 'URL_of_Anchor=1', 'popUpWidnow=0')",Result=Legitimate,0.014787430683918669,1.0,2.470319634703196,5,1
"('Request_URL=0', 'SFH=0', 'SSLfinal_State=-1', 'age_of_domain=-1', 'popUpWidnow=-1')",Result=Legitimate,0.014787430683918669,1.0,2.470319634703196,5,1
"('Request_URL=0', 'SFH=0', 'URL_of_Anchor=1', 'popUpWidnow=-1', 'web_traffic=1')",Result=Legitimate,0.014787430683918669,1.0,2.470319634703196,5,1
"('Request_URL=0', 'SSLfinal_State=-1', 'URL_of_Anchor=1', 'age_of_domain=-1', 'web_traffic=1')",Result=Legitimate,0.014787430683918669,1.0,2.470319634703196,5,1
"('Request_URL=0', 'URL_Length=0', 'URL_of_Anchor=1', 'age_of_domain=-1', 'having_IP_Address=0')",Result=Legitimate,0.014787430683918669,1.0,2.470319634703196,5,1
"('SFH=-1', 'SSLfinal_State=0', 'URL_Length=-1', 'popUpWidnow=-1', 'web_traffic=1')",Result=Legitimate,0.014787430683918669,1.0,2.470319634703196,5,1
"('SFH=-1', 'URL_Length=-1', 'age_of_domain=1', 'popUpWidnow=-1', 'web_traffic=0')",Result=Legitimate,0.014787430683918669,1.0,2.470319634703196,5,1
"('SFH=0', 'SSLfinal_State=-1', 'URL_of_Anchor=1', 'age_of_domain=-1', 'web_traffic=1')",Result=Legitimate,0.014787430683918669,1.0,2.470319634703196,5,1
"('SSLfinal_State=-1', 'URL_Length=0', 'having_IP_Address=0', 'popUpWidnow=-1', 'web_traffic=1')",Result=Legitimate,0.014787430683918669,1.0,2.470319634703196,5,1
"('SSLfinal_State=-1', 'URL_of_Anchor=-1', 'age_of_domain=1', 'popUpWidnow=-1', 'web_traffic=0')",Result=Legitimate,0.014787430683918669,1.0,2.470319634703196,5,1
"('SSLfinal_State=-1', 'URL_of_Anchor=-1', 'having_IP_Address=0', 'popUpWidnow=-1', 'web_traffic=1')",Result=Legitimate,0.014787430683918669,1.0,2.470319634703196,5,1
"('Request_URL=-1', 'SSLfinal_State=-1', 'URL_Length=-1', 'age_of_domain=1')",Result=Legitimate,0.014787430683918669,1.0,2.470319634703196,4,1
"('Request_URL=0', 'SFH=0', 'SSLfinal_State=-1', 'web_traffic=0')",Result=Legitimate,0.014787430683918669,1.0,2.470319634703196,4,1
"('Request_URL=0', 'SFH=0', 'SSLfinal_State=1', 'having_IP_Address=0')",Result=Legitimate,0.014787430683918669,1.0,2.470319634703196,4,1
"('Request_URL=0', 'SFH=0', 'age_of_domain=-1', 'web_traffic=0')",Result=Legitimate,0.014787430683918669,1.0,2.470319634703196,4,1
"('Request_URL=0', 'SSLfinal_State=-1', 'URL_of_Anchor=1', 'popUpWidnow=0')",Result=Legitimate,0.014787430683918669,1.0,2.470319634703196,4,1
"('Request_URL=0', 'URL_Length=0', 'URL_of_Anchor=1', 'age_of_domain=-1')",Result=Legitimate,0.014787430683918669,1.0,2.470319634703196,4,1
"('SFH=0', 'SSLfinal_State=-1', 'URL_of_Anchor=1', 'popUpWidnow=0')",Result=Legitimate,0.014787430683918669,1.0,2.470319634703196,4,1
"('SFH=0', 'SSLfinal_State=-1', 'age_of_domain=-1', 'popUpWidnow=-1')",Result=Legitimate,0.014787430683918669,1.0,2.470319634703196,4,1
"('SFH=0', 'URL_of_Anchor=1', 'popUpWidnow=-1', 'web_traffic=1')",Result=Legitimate,0.014787430683918669,1.0,2.470319634703196,4,1
"('SSLfinal_State=-1', 'URL_Length=0', 'popUpWidnow=-1', 'web_traffic=1')",Result=Legitimate,0.014787430683918669,1.0,2.470319634703196,4,1
"('Request_URL=0', 'URL_Length=1', 'URL_of_Anchor=1')",Result=Legitimate,0.014787430683918669,1.0,2.470319634703196,3,1
"('SFH=0', 'SSLfinal_State=-1', 'web_traffic=0')",Result=Legitimate,0.014787430683918669,1.0,2.470319634703196,3,1
"('Request_URL=-1', 'SFH=-1', 'SSLfinal_State=-1', 'URL_Length=-1', 'URL_of_Anchor=-1', 'having_IP_Address=0', 'popUpWidnow=0')",Result=Legitimate,0.013863216266173753,1.0,2.470319634703196,7,1
"('Request_URL=-1', 'SFH=-1', 'SSLfinal_State=-1', 'URL_Length=0', 'URL_of_Anchor=-1', 'having_IP_Address=0', 'web_traffic=1')",Result=Legitimate,0.013863216266173753,1.0,2.470319634703196,7,1
"('Request_URL=-1', 'SFH=-1', 'SSLfinal_State=-1', 'URL_of_Anchor=-1', 'age_of_domain=-1', 'having_IP_Address=0', 'popUpWidnow=-1')",Result=Legitimate,0.013863216266173753,1.0,2.470319634703196,7,1
"('Request_URL=-1', 'SFH=-1', 'URL_Length=-1', 'URL_of_Anchor=-1', 'having_IP_Address=0', 'popUpWidnow=-1', 'web_traffic=1')",Result=Legitimate,0.013863216266173753,1.0,2.470319634703196,7,1
"('Request_URL=-1', 'SFH=-1', 'URL_Length=0', 'age_of_domain=-1', 'having_IP_Address=0', 'popUpWidnow=0', 'web_traffic=1')",Result=Legitimate,0.013863216266173753,1.0,2.470319634703196,7,1
"('SFH=-1', 'SSLfinal_State=-1', 'URL_Length=0', 'URL_of_Anchor=-1', 'age_of_domain=-1', 'having_IP_Address=0', 'popUpWidnow=0')",Result=Legitimate,0.013863216266173753,1.0,2.470319634703196,7,1
"('SFH=-1', 'SSLfinal_State=-1', 'URL_of_Anchor=-1', 'age_of_domain=1', 'having_IP_Address=0', 'popUpWidnow=-1', 'web_traffic=0')",Result=Legitimate,0.013863216266173753,1.0,2.470319634703196,7,1
"('SFH=-1', 'URL_Length=0', 'URL_of_Anchor=-1', 'age_of_domain=-1', 'having_IP_Address=0', 'popUpWidnow=0', 'web_traffic=1')",Result=Legitimate,0.013863216266173753,1.0,2.470319634703196,7,1
"('Request_URL=-1', 'SFH=-1', 'SSLfinal_State=-1', 'URL_Length=-1', 'URL_of_Anchor=-1', 'popUpWidnow=0')",Result=Legitimate,0.013863216266173753,1.0,2.470319634703196,6,1
"('Request_URL=-1', 'SFH=-1', 'SSLfinal_State=-1', 'URL_Length=0', 'URL_of_Anchor=-1', 'web_traffic=1')",Result=Legitimate,0.013863216266173753,1.0,2.470319634703196,6,1
"('Request_URL=-1', 'SFH=-1', 'SSLfinal_State=0', 'URL_of_Anchor=-1', 'popUpWidnow=-1', 'web_traffic=0')",Result=Legitimate,0.013863216266173753,1.0,2.470319634703196,6,1
"('Request_URL=-1', 'SFH=-1', 'URL_Length=-1', 'URL_of_Anchor=-1', 'popUpWidnow=-1', 'web_traffic=1')",Result=Legitimate,0.013863216266173753,1.0,2.470319634703196,6,1
"('Request_URL=-1', 'SFH=-1', 'URL_Length=0', 'age_of_domain=-1', 'popUpWidnow=0', 'web_traffic=1')",Result=Legitimate,0.013863216266173753,1.0,2.470319634703196,6,1
"('Request_URL=-1', 'SFH=-1', 'URL_of_Anchor=-1', 'age_of_domain=-1', 'popUpWidnow=0', 'web_traffic=0')",Result=Legitimate,0.013863216266173753,1.0,2.470319634703196,6,1
"('Request_URL=-1', 'SFH=-1', 'age_of_domain=-1', 'having_IP_Address=0', 'popUpWidnow=0', 'web_traffic=0')",Result=Legitimate,0.013863216266173753,1.0,2.470319634703196,6,1
"('Request_URL=-1', 'SSLfinal_State=-1', 'URL_of_Anchor=-1', 'age_of_domain=-1', 'having_IP_Address=0', 'popUpWidnow=-1')",Result=Legitimate,0.013863216266173753,1.0,2.470319634703196,6,1
"('Request_URL=0', 'SFH=-1', 'SSLfinal_State=-1', 'URL_of_Anchor=-1', 'having_IP_Address=0', 'popUpWidnow=-1')",Result=Legitimate,0.013863216266173753,1.0,2.470319634703196,6,1
"('Request_URL=0', 'SFH=0', 'SSLfinal_State=-1', 'URL_of_Anchor=1', 'having_IP_Address=0', 'popUpWidnow=0')",Result=Legitimate,0.013863216266173753,1.0,2.470319634703196,6,1
"('Request_URL=0', 'SFH=0', 'SSLfinal_State=-1', 'URL_of_Anchor=1', 'having_IP_Address=0', 'web_traffic=1')",Result=Legitimate,0.013863216266173753,1.0,2.470319634703196,6,1
"('Request_URL=0', 'SFH=0', 'URL_of_Anchor=1', 'age_of_domain=-1', 'having_IP_Address=0', 'popUpWidnow=-1')",Result=Legitimate,0.013863216266173753,1.0,2.470319634703196,6,1
"('Request_URL=0', 'SFH=0', 'URL_of_Anchor=1', 'age_of_domain=-1', 'having_IP_Address=0', 'popUpWidnow=0')",Result=Legitimate,0.013863216266173753,1.0,2.470319634703196,6,1
"('SFH=-1', 'SSLfinal_State=-1', 'URL_Length=-1', 'URL_of_Anchor=-1', 'age_of_domain=1', 'having_IP_Address=0')",Result=Legitimate,0.013863216266173753,1.0,2.470319634703196,6,1
"('SFH=-1', 'SSLfinal_State=-1', 'URL_Length=-1', 'URL_of_Anchor=-1', 'having_IP_Address=0', 'popUpWidnow=-1')",Result=Legitimate,0.013863216266173753,1.0,2.470319634703196,6,1
"('SFH=-1', 'SSLfinal_State=-1', 'URL_Length=-1', 'URL_of_Anchor=-1', 'having_IP_Address=0', 'web_traffic=0')",Result=Legitimate,0.013863216266173753,1.0,2.470319634703196,6,1
"('SFH=-1', 'SSLfinal_State=-1', 'URL_Length=0', 'URL_of_Anchor=-1', 'age_of_domain=-1', 'popUpWidnow=0')",Result=Legitimate,0.013863216266173753,1.0,2.470319634703196,6,1
"('SFH=-1', 'SSLfinal_State=-1', 'URL_Length=0', 'age_of_domain=1', 'having_IP_Address=0', 'web_traffic=0')",Result=Legitimate,0.013863216266173753,1.0,2.470319634703196,6,1
"('SFH=-1', 'SSLfinal_State=0', 'URL_Length=0', 'URL_of_Anchor=-1', 'having_IP_Address=0', 'web_traffic=0')",Result=Legitimate,0.013863216266173753,1.0,2.470319634703196,6,1
"('SFH=-1', 'URL_Length=-1', 'age_of_domain=1', 'having_IP_Address=0', 'popUpWidnow=-1', 'web_traffic=0')",Result=Legitimate,0.013863216266173753,1.0,2.470319634703196,6,1
"('SFH=-1', 'URL_Length=0', 'URL_of_Anchor=-1', 'age_of_domain=-1', 'popUpWidnow=0', 'web_traffic=1')",Result=Legitimate,0.013863216266173753,1.0,2.470319634703196,6,1
"('SSLfinal_State=-1', 'URL_of_Anchor=-1', 'age_of_domain=1', 'having_IP_Address=0', 'popUpWidnow=-1', 'web_traffic=0')",Result=Legitimate,0.013863216266173753,1.0,2.470319634703196,6,1
"('Request_URL=-1', 'SFH=-1', 'SSLfinal_State=0', 'age_of_domain=1', 'web_traffic=0')",Result=Legitimate,0.013863216266173753,1.0,2.470319634703196,5,1
"('Request_URL=0', 'SFH=-1', 'SSLfinal_State=-1', 'having_IP_Address=0', 'popUpWidnow=-1')",Result=Legitimate,0.013863216266173753,1.0,2.470319634703196,5,1
"('Request_URL=0', 'SFH=0', 'SSLfinal_State=-1', 'URL_of_Anchor=0', 'having_IP_Address=0')",Result=Legitimate,0.013863216266173753,1.0,2.470319634703196,5,1
"('Request_URL=0', 'SSLfinal_State=-1', 'URL_of_Anchor=-1', 'having_IP_Address=0', 'popUpWidnow=-1')",Result=Legitimate,0.013863216266173753,1.0,2.470319634703196,5,1
"('Request_URL=0', 'SSLfinal_State=-1', 'URL_of_Anchor=1', 'having_IP_Address=0', 'popUpWidnow=0')",Result=Legitimate,0.013863216266173753,1.0,2.470319634703196,5,1
"('Request_URL=0', 'SSLfinal_State=-1', 'URL_of_Anchor=1', 'having_IP_Address=0', 'web_traffic=1')",Result=Legitimate,0.013863216266173753,1.0,2.470319634703196,5,1
"('Request_URL=0', 'SSLfinal_State=-1', 'having_IP_Address=0', 'popUpWidnow=-1', 'web_traffic=1')",Result=Legitimate,0.013863216266173753,1.0,2.470319634703196,5,1
"('Request_URL=0', 'URL_Length=0', 'URL_of_Anchor=1', 'having_IP_Address=0', 'web_traffic=1')",Result=Legitimate,0.013863216266173753,1.0,2.470319634703196,5,1
"('Request_URL=0', 'URL_of_Anchor=1', 'age_of_domain=-1', 'having_IP_Address=0', 'popUpWidnow=0')",Result=Legitimate,0.013863216266173753,1.0,2.470319634703196,5,1
"('SFH=-1', 'SSLfinal_State=-1', 'URL_Length=-1', 'URL_of_Anchor=-1', 'age_of_domain=1')",Result=Legitimate,0.013863216266173753,1.0,2.470319634703196,5,1
"('SFH=-1', 'SSLfinal_State=-1', 'URL_Length=-1', 'URL_of_Anchor=-1', 'popUpWidnow=-1')",Result=Legitimate,0.013863216266173753,1.0,2.470319634703196,5,1
"('SFH=-1', 'SSLfinal_State=-1', 'URL_Length=-1', 'URL_of_Anchor=-1', 'web_traffic=0')",Result=Legitimate,0.013863216266173753,1.0,2.470319634703196,5,1
"('SFH=-1', 'SSLfinal_State=-1', 'URL_Length=0', 'age_of_domain=1', 'web_traffic=0')",Result=Legitimate,0.013863216266173753,1.0,2.470319634703196,5,1
"('SFH=-1', 'SSLfinal_State=0', 'URL_Length=0', 'URL_of_Anchor=-1', 'web_traffic=0')",Result=Legitimate,0.013863216266173753,1.0,2.470319634703196,5,1
"('SFH=-1', 'SSLfinal_State=0', 'URL_Length=0', 'having_IP_Address=0', 'web_traffic=1')",Result=Legitimate,0.013863216266173753,1.0,2.470319634703196,5,1
"('SFH=0', 'SSLfinal_State=-1', 'URL_of_Anchor=1', 'having_IP_Address=0', 'popUpWidnow=0')",Result=Legitimate,0.013863216266173753,1.0,2.470319634703196,5,1
"('SFH=0', 'SSLfinal_State=-1', 'URL_of_Anchor=1', 'having_IP_Address=0', 'web_traffic=1')",Result=Legitimate,0.013863216266173753,1.0,2.470319634703196,5,1
"('SFH=0', 'URL_of_Anchor=1', 'age_of_domain=-1', 'having_IP_Address=0', 'popUpWidnow=-1')",Result=Legitimate,0.013863216266173753,1.0,2.470319634703196,5,1
"('SFH=0', 'URL_of_Anchor=1', 'age_of_domain=-1', 'having_IP_Address=0', 'popUpWidnow=0')",Result=Legitimate,0.013863216266173753,1.0,2.470319634703196,5,1
"('SSLfinal_State=-1', 'URL_Length=-1', 'URL_of_Anchor=-1', 'age_of_domain=1', 'having_IP_Address=0')",Result=Legitimate,0.013863216266173753,1.0,2.470319634703196,5,1
"('SSLfinal_State=-1', 'URL_Length=-1', 'URL_of_Anchor=-1', 'having_IP_Address=0', 'popUpWidnow=-1')",Result=Legitimate,0.013863216266173753,1.0,2.470319634703196,5,1
"('SSLfinal_State=-1', 'URL_Length=-1', 'URL_of_Anchor=-1', 'having_IP_Address=0', 'web_traffic=0')",Result=Legitimate,0.013863216266173753,1.0,2.470319634703196,5,1
"('SSLfinal_State=-1', 'URL_Length=-1', 'age_of_domain=-1', 'having_IP_Address=0', 'popUpWidnow=-1')",Result=Legitimate,0.013863216266173753,1.0,2.470319634703196,5,1
"('SSLfinal_State=-1', 'URL_of_Anchor=1', 'age_of_domain=-1', 'having_IP_Address=0', 'popUpWidnow=-1')",Result=Legitimate,0.013863216266173753,1.0,2.470319634703196,5,1
"('Request_URL=0', 'SSLfinal_State=-1', 'URL_Length=1', 'popUpWidnow=-1')",Result=Legitimate,0.013863216266173753,1.0,2.470319634703196,4,1
"('Request_URL=0', 'SSLfinal_State=-1', 'URL_of_Anchor=1', 'age_of_domain=1')",Result=Legitimate,0.013863216266173753,1.0,2.470319634703196,4,1
"('Request_URL=0', 'SSLfinal_State=-1', 'age_of_domain=1', 'popUpWidnow=0')",Result=Legitimate,0.013863216266173753,1.0,2.470319634703196,4,1
"('Request_URL=0', 'SSLfinal_State=-1', 'age_of_domain=1', 'web_traffic=0')",Result=Legitimate,0.013863216266173753,1.0,2.470319634703196,4,1
"('Request_URL=0', 'SSLfinal_State=-1', 'popUpWidnow=-1', 'web_traffic=0')",Result=Legitimate,0.013863216266173753,1.0,2.470319634703196,4,1
"('Request_URL=0', 'URL_Length=0', 'URL_of_Anchor=1', 'web_traffic=1')",Result=Legitimate,0.013863216266173753,1.0,2.470319634703196,4,1
"('SFH=-1', 'SSLfinal_State=0', 'URL_Length=0', 'web_traffic=1')",Result=Legitimate,0.013863216266173753,1.0,2.470319634703196,4,1
"('SFH=0', 'SSLfinal_State=-1', 'URL_of_Anchor=0', 'having_IP_Address=0')",Result=Legitimate,0.013863216266173753,1.0,2.470319634703196,4,1
"('SSLfinal_State=-1', 'URL_Length=-1', 'URL_of_Anchor=-1', 'age_of_domain=1')",Result=Legitimate,0.013863216266173753,1.0,2.470319634703196,4,1
"('SSLfinal_State=-1', 'URL_Length=-1', 'URL_of_Anchor=-1', 'popUpWidnow=-1')",Result=Legitimate,0.013863216266173753,1.0,2.470319634703196,4,1
"('SSLfinal_State=-1', 'URL_Length=-1', 'URL_of_Anchor=-1', 'web_traffic=0')",Result=Legitimate,0.013863216266173753,1.0,2.470319634703196,4,1
"('SSLfinal_State=-1', 'URL_Length=-1', 'age_of_domain=-1', 'popUpWidnow=-1')",Result=Legitimate,0.013863216266173753,1.0,2.470319634703196,4,1
"('SSLfinal_State=-1', 'URL_of_Anchor=1', 'popUpWidnow=-1', 'web_traffic=1')",Result=Legitimate,0.013863216266173753,1.0,2.470319634703196,4,1
"('SSLfinal_State=-1', 'age_of_domain=-1', 'popUpWidnow=-1', 'web_traffic=0')",Result=Legitimate,0.013863216266173753,1.0,2.470319634703196,4,1
"('Request_URL=-1', 'SFH=-1', 'URL_Length=0', 'URL_of_Anchor=-1', 'age_of_domain=1', 'having_IP_Address=0', 'popUpWidnow=-1', 'web_traffic=0')",Result=Legitimate,0.012939001848428836,1.0,2.470319634703196,8,1
"('Request_URL=-1', 'SFH=-1', 'SSLfinal_State=-1', 'URL_Length=-1', 'URL_of_Anchor=-1', 'having_IP_Address=0', 'web_traffic=0')",Result=Legitimate,0.012939001848428836,1.0,2.470319634703196,7,1
"('Request_URL=-1', 'SFH=-1', 'SSLfinal_State=0', 'URL_of_Anchor=-1', 'having_IP_Address=0', 'popUpWidnow=-1', 'web_traffic=1')",Result=Legitimate,0.012939001848428836,1.0,2.470319634703196,7,1
"('Request_URL=-1', 'SFH=-1', 'URL_Length=-1', 'URL_of_Anchor=-1', 'having_IP_Address=0', 'popUpWidnow=0', 'web_traffic=0')",Result=Legitimate,0.012939001848428836,1.0,2.470319634703196,7,1
"('Request_URL=-1', 'SFH=-1', 'URL_Length=0', 'URL_of_Anchor=-1', 'age_of_domain=1', 'popUpWidnow=-1', 'web_traffic=0')",Result=Legitimate,0.012939001848428836,1.0,2.470319634703196,7,1
"('Request_URL=-1', 'SFH=-1', 'URL_Length=0', 'URL_of_Anchor=-1', 'having_IP_Address=0', 'popUpWidnow=0', 'web_traffic=0')",Result=Legitimate,0.012939001848428836,1.0,2.470319634703196,7,1
"('Request_URL=-1', 'SFH=-1', 'URL_of_Anchor=-1', 'age_of_domain=-1', 'having_IP_Address=0', 'popUpWidnow=0', 'web_traffic=0')",Result=Legitimate,0.012939001848428836,1.0,2.470319634703196,7,1
"('Request_URL=-1', 'SFH=-1', 'URL_of_Anchor=-1', 'age_of_domain=1', 'having_IP_Address=0', 'popUpWidnow=0', 'web_traffic=0')",Result=Legitimate,0.012939001848428836,1.0,2.470319634703196,7,1
"('Request_URL=-1', 'SSLfinal_State=0', 'URL_Length=-1', 'URL_of_Anchor=-1', 'age_of_domain=-1', 'having_IP_Address=0', 'popUpWidnow=-1')",Result=Legitimate,0.012939001848428836,1.0,2.470319634703196,7,1
"('Request_URL=-1', 'SSLfinal_State=0', 'URL_of_Anchor=-1', 'age_of_domain=-1', 'having_IP_Address=0', 'popUpWidnow=-1', 'web_traffic=1')",Result=Legitimate,0.012939001848428836,1.0,2.470319634703196,7,1
"('Request_URL=0', 'SFH=0', 'SSLfinal_State=-1', 'URL_of_Anchor=1', 'age_of_domain=-1', 'having_IP_Address=0', 'web_traffic=1')",Result=Legitimate,0.012939001848428836,1.0,2.470319634703196,7,1
"('Request_URL=-1', 'SFH=-1', 'SSLfinal_State=-1', 'URL_Length=-1', 'URL_of_Anchor=-1', 'web_traffic=0')",Result=Legitimate,0.012939001848428836,1.0,2.470319634703196,6,1
"('Request_URL=-1', 'SFH=-1', 'SSLfinal_State=-1', 'URL_Length=-1', 'having_IP_Address=0', 'popUpWidnow=-1')",Result=Legitimate,0.012939001848428836,1.0,2.470319634703196,6,1
"('Request_URL=-1', 'SFH=-1', 'SSLfinal_State=-1', 'URL_of_Anchor=-1', 'popUpWidnow=0', 'web_traffic=1')",Result=Legitimate,0.012939001848428836,1.0,2.470319634703196,6,1
"('Request_URL=-1', 'SFH=-1', 'SSLfinal_State=-1', 'age_of_domain=1', 'having_IP_Address=0', 'popUpWidnow=0')",Result=Legitimate,0.012939001848428836,1.0,2.470319634703196,6,1
"('Request_URL=-1', 'SFH=-1', 'SSLfinal_State=-1', 'having_IP_Address=0', 'popUpWidnow=-1', 'web_traffic=1')",Result=Legitimate,0.012939001848428836,1.0,2.470319634703196,6,1
"('Request_URL=-1', 'SFH=-1', 'SSLfinal_State=0', 'URL_Length=0', 'having_IP_Address=0', 'web_traffic=0')",Result=Legitimate,0.012939001848428836,1.0,2.470319634703196,6,1
"('Request_URL=-1', 'SFH=-1', 'SSLfinal_State=0', 'URL_of_Anchor=-1', 'popUpWidnow=-1', 'web_traffic=1')",Result=Legitimate,0.012939001848428836,1.0,2.470319634703196,6,1
"('Request_URL=-1', 'SFH=-1', 'SSLfinal_State=0', 'age_of_domain=1', 'having_IP_Address=0', 'web_traffic=0')",Result=Legitimate,0.012939001848428836,1.0,2.470319634703196,6,1
"('Request_URL=-1', 'SFH=-1', 'SSLfinal_State=0', 'having_IP_Address=0', 'popUpWidnow=-1', 'web_traffic=0')",Result=Legitimate,0.012939001848428836,1.0,2.470319634703196,6,1
"('Request_URL=-1', 'SFH=-1', 'URL_Length=-1', 'URL_of_Anchor=-1', 'popUpWidnow=0', 'web_traffic=0')",Result=Legitimate,0.012939001848428836,1.0,2.470319634703196,6,1
"('Request_URL=-1', 'SFH=-1', 'URL_Length=0', 'URL_of_Anchor=-1', 'popUpWidnow=0', 'web_traffic=0')",Result=Legitimate,0.012939001848428836,1.0,2.470319634703196,6,1
"('Request_URL=-1', 'SFH=-1', 'URL_Length=0', 'having_IP_Address=0', 'popUpWidnow=0', 'web_traffic=0')",Result=Legitimate,0.012939001848428836,1.0,2.470319634703196,6,1
"('Request_URL=-1', 'SFH=-1', 'URL_of_Anchor=-1', 'age_of_domain=1', 'popUpWidnow=0', 'web_traffic=0')",Result=Legitimate,0.012939001848428836,1.0,2.470319634703196,6,1
"('Request_URL=-1', 'SFH=1', 'URL_Length=-1', 'URL_of_Anchor=-1', 'age_of_domain=-1', 'having_IP_Address=0')",Result=Legitimate,0.012939001848428836,1.0,2.470319634703196,6,1
"('Request_URL=-1', 'SSLfinal_State=-1', 'URL_Length=-1', 'URL_of_Anchor=-1', 'age_of_domain=-1', 'having_IP_Address=0')",Result=Legitimate,0.012939001848428836,1.0,2.470319634703196,6,1
"('Request_URL=-1', 'SSLfinal_State=-1', 'URL_Length=-1', 'URL_of_Anchor=-1', 'having_IP_Address=0', 'web_traffic=0')",Result=Legitimate,0.012939001848428836,1.0,2.470319634703196,6,1
"('Request_URL=-1', 'SSLfinal_State=0', 'URL_Length=-1', 'URL_of_Anchor=-1', 'age_of_domain=-1', 'popUpWidnow=-1')",Result=Legitimate,0.012939001848428836,1.0,2.470319634703196,6,1
"('Request_URL=-1', 'SSLfinal_State=0', 'URL_of_Anchor=-1', 'age_of_domain=-1', 'popUpWidnow=-1', 'web_traffic=1')",Result=Legitimate,0.012939001848428836,1.0,2.470319634703196,6,1
"('Request_URL=0', 'SFH=-1', 'SSLfinal_State=-1', 'URL_of_Anchor=-1', 'age_of_domain=1', 'having_IP_Address=0')",Result=Legitimate,0.012939001848428836,1.0,2.470319634703196,6,1
"('Request_URL=0', 'SFH=-1', 'URL_Length=0', 'URL_of_Anchor=-1', 'having_IP_Address=0', 'popUpWidnow=-1')",Result=Legitimate,0.012939001848428836,1.0,2.470319634703196,6,1
"('Request_URL=0', 'SFH=0', 'SSLfinal_State=-1', 'URL_Length=-1', 'URL_of_Anchor=1', 'having_IP_Address=0')",Result=Legitimate,0.012939001848428836,1.0,2.470319634703196,6,1
"('Request_URL=0', 'SFH=0', 'SSLfinal_State=-1', 'URL_Length=0', 'URL_of_Anchor=1', 'having_IP_Address=0')",Result=Legitimate,0.012939001848428836,1.0,2.470319634703196,6,1
"('Request_URL=0', 'SFH=0', 'SSLfinal_State=-1', 'URL_of_Anchor=1', 'age_of_domain=1', 'having_IP_Address=0')",Result=Legitimate,0.012939001848428836,1.0,2.470319634703196,6,1
"('Request_URL=0', 'SFH=0', 'SSLfinal_State=-1', 'age_of_domain=-1', 'having_IP_Address=0', 'popUpWidnow=0')",Result=Legitimate,0.012939001848428836,1.0,2.470319634703196,6,1
"('Request_URL=0', 'SFH=0', 'SSLfinal_State=0', 'URL_Length=0', 'URL_of_Anchor=1', 'having_IP_Address=0')",Result=Legitimate,0.012939001848428836,1.0,2.470319634703196,6,1
"('Request_URL=0', 'SFH=0', 'URL_Length=0', 'URL_of_Anchor=1', 'age_of_domain=-1', 'having_IP_Address=0')",Result=Legitimate,0.012939001848428836,1.0,2.470319634703196,6,1
"('Request_URL=0', 'SFH=0', 'URL_of_Anchor=1', 'age_of_domain=-1', 'popUpWidnow=-1', 'web_traffic=1')",Result=Legitimate,0.012939001848428836,1.0,2.470319634703196,6,1
"('Request_URL=0', 'SFH=0', 'URL_of_Anchor=1', 'age_of_domain=1', 'popUpWidnow=-1', 'web_traffic=-1')",Result=Legitimate,0.012939001848428836,1.0,2.470319634703196,6,1
"('Request_URL=0', 'SSLfinal_State=-1', 'URL_Length=0', 'age_of_domain=1', 'having_IP_Address=0', 'popUpWidnow=-1')",Result=Legitimate,0.012939001848428836,1.0,2.470319634703196,6,1
